datetime,inflow_cfs,event,day,elev_obs_ft,elev_rulecurve_ft,elev_shifted_ft,offset_ft,release_shifted_cfs,release_observed_cfs,in_special_release,elev_above_table
2017-12-20 04:00:00,10532.06,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 05:00:00,10719.59,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 06:00:00,10907.11,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 07:00:00,11094.63,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 08:00:00,11282.15,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 09:00:00,11325.38,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 10:00:00,11207.75,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 11:00:00,11090.12,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 12:00:00,10972.50,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 13:00:00,10854.87,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 14:00:00,10737.24,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 15:00:00,10619.61,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 16:00:00,10501.99,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 17:00:00,10384.36,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 18:00:00,10266.73,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 19:00:00,10149.10,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 20:00:00,10031.47,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 21:00:00,9913.85,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 22:00:00,9796.22,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-20 23:00:00,9678.59,17,2017-12-20,716.69,745.50,741.48,24.79,0.00,0.00,False,False
2017-12-21 00:00:00,9560.96,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 01:00:00,9443.33,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 02:00:00,9319.73,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 03:00:00,9150.96,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 04:00:00,8982.19,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 05:00:00,8813.42,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 06:00:00,8644.65,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 07:00:00,8475.88,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 08:00:00,8307.11,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 09:00:00,8138.34,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 10:00:00,7969.57,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 11:00:00,7800.80,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 12:00:00,7632.03,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 13:00:00,7508.68,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 14:00:00,7415.85,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 15:00:00,7323.03,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 16:00:00,7230.21,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 17:00:00,7137.38,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 18:00:00,7044.56,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 19:00:00,6951.74,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 20:00:00,6858.91,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 21:00:00,6766.09,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 22:00:00,6673.26,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-21 23:00:00,6583.15,17,2017-12-21,716.15,745.50,740.94,24.79,0.00,0.00,False,False
2017-12-22 00:00:00,6524.44,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 01:00:00,6465.74,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 02:00:00,6407.04,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 03:00:00,6348.34,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 04:00:00,6289.63,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 05:00:00,6230.93,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 06:00:00,6172.23,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 07:00:00,6113.52,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 08:00:00,6054.82,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 09:00:00,5996.12,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 10:00:00,5937.42,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 11:00:00,5878.71,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 12:00:00,5850.80,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 13:00:00,5823.44,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 14:00:00,5796.07,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 15:00:00,5768.70,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 16:00:00,5741.33,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 17:00:00,5713.96,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 18:00:00,5686.59,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 19:00:00,5659.23,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 20:00:00,5631.86,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 21:00:00,5604.49,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 22:00:00,5577.12,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-22 23:00:00,5549.75,17,2017-12-22,715.35,745.50,740.14,24.79,0.00,0.00,False,False
2017-12-23 00:00:00,5522.38,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 01:00:00,5495.02,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 02:00:00,5467.65,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 03:00:00,5440.28,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 04:00:00,5412.91,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 05:00:00,5385.54,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 06:00:00,5358.18,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 07:00:00,5328.70,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 08:00:00,5297.30,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 09:00:00,5265.90,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 10:00:00,5234.50,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 11:00:00,5203.10,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 12:00:00,5171.70,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 13:00:00,5140.31,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 14:00:00,5108.91,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 15:00:00,5077.51,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 16:00:00,5046.11,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 17:00:00,5014.71,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 18:00:00,4983.31,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 19:00:00,4951.91,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 20:00:00,4920.51,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 21:00:00,4889.11,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 22:00:00,4857.71,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-23 23:00:00,4826.31,17,2017-12-23,714.53,745.50,739.32,24.79,0.00,0.00,False,False
2017-12-24 00:00:00,4794.91,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 01:00:00,4763.52,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 02:00:00,4732.12,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 03:00:00,4700.72,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 04:00:00,4669.32,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 05:00:00,4637.92,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 06:00:00,4608.87,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 07:00:00,4580.05,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 08:00:00,4551.24,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 09:00:00,4522.42,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 10:00:00,4493.61,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 11:00:00,4464.79,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 12:00:00,4435.98,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 13:00:00,4407.16,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 14:00:00,4378.35,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 15:00:00,4349.54,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 16:00:00,4320.72,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 17:00:00,4291.91,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 18:00:00,4263.09,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 19:00:00,4234.28,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 20:00:00,4205.46,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 21:00:00,4176.65,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 22:00:00,4147.83,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-24 23:00:00,4119.02,17,2017-12-24,713.20,745.50,737.99,24.79,0.00,0.00,False,False
2017-12-25 00:00:00,4090.21,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 01:00:00,4061.39,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 02:00:00,4032.58,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 03:00:00,4008.63,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 04:00:00,3993.95,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 05:00:00,3979.27,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 06:00:00,3964.60,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 07:00:00,3949.92,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 08:00:00,3935.25,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 09:00:00,3920.57,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 10:00:00,3905.90,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 11:00:00,3891.22,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 12:00:00,3876.54,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 13:00:00,3861.87,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 14:00:00,3847.19,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 15:00:00,3832.52,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 16:00:00,3817.84,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 17:00:00,3803.17,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 18:00:00,3788.49,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 19:00:00,3773.81,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 20:00:00,3759.14,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 21:00:00,3744.46,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 22:00:00,3729.79,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-25 23:00:00,3715.11,17,2017-12-25,712.27,745.50,737.06,24.79,0.00,0.00,False,False
2017-12-26 00:00:00,3700.44,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 01:00:00,3685.76,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 02:00:00,3671.09,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 03:00:00,3657.77,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 04:00:00,3652.15,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 05:00:00,3646.52,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 06:00:00,3640.90,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 07:00:00,3635.27,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 08:00:00,3629.65,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 09:00:00,3624.02,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 10:00:00,3618.39,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 11:00:00,3612.77,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 12:00:00,3607.14,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 13:00:00,3601.52,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 14:00:00,3595.89,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 15:00:00,3590.27,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 16:00:00,3584.64,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 17:00:00,3579.01,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 18:00:00,3573.39,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 19:00:00,3567.76,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 20:00:00,3562.14,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 21:00:00,3556.51,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 22:00:00,3550.89,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-26 23:00:00,3545.26,17,2017-12-26,711.15,745.50,735.94,24.79,0.00,0.00,False,False
2017-12-27 00:00:00,3539.64,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 01:00:00,3534.01,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 02:00:00,3528.38,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 03:00:00,3522.76,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 04:00:00,3517.13,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 05:00:00,3511.51,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 06:00:00,3505.88,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 07:00:00,3500.26,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 08:00:00,3494.63,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 09:00:00,3489.00,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 10:00:00,3483.38,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 11:00:00,3483.54,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 12:00:00,3487.66,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 13:00:00,3491.78,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 14:00:00,3495.89,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 15:00:00,3500.01,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 16:00:00,3504.13,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 17:00:00,3508.24,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 18:00:00,3512.36,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 19:00:00,3516.47,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 20:00:00,3520.59,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 21:00:00,3524.71,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 22:00:00,3528.82,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-27 23:00:00,3532.94,17,2017-12-27,710.58,745.50,735.37,24.79,0.00,0.00,False,False
2017-12-28 00:00:00,3537.06,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 01:00:00,3541.17,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 02:00:00,3545.29,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 03:00:00,3549.41,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 04:00:00,3553.52,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 05:00:00,3557.64,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 06:00:00,3561.75,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 07:00:00,3565.87,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 08:00:00,3572.78,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 09:00:00,3667.29,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 10:00:00,3761.81,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 11:00:00,3856.32,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 12:00:00,3950.83,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 13:00:00,4045.34,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 14:00:00,4139.85,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 15:00:00,4234.36,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 16:00:00,4328.87,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 17:00:00,4423.39,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 18:00:00,4517.90,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 19:00:00,4612.41,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 20:00:00,4706.92,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 21:00:00,4801.43,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 22:00:00,5091.79,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-28 23:00:00,5408.23,17,2017-12-28,712.59,745.50,737.38,24.79,0.00,0.00,False,False
2017-12-29 00:00:00,5724.68,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 01:00:00,6041.12,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 02:00:00,6357.57,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 03:00:00,6674.01,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 04:00:00,6990.45,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 05:00:00,7306.90,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 06:00:00,7745.90,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 07:00:00,8324.54,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 08:00:00,8903.18,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 09:00:00,9481.82,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 10:00:00,9952.05,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 11:00:00,10392.73,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 12:00:00,10833.40,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 13:00:00,11274.08,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 14:00:00,11714.76,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 15:00:00,12155.44,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 16:00:00,12596.12,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 17:00:00,13036.79,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 18:00:00,13477.47,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 19:00:00,14062.12,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 20:00:00,14954.19,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 21:00:00,15846.26,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 22:00:00,16738.33,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-29 23:00:00,17890.10,17,2017-12-29,717.81,745.50,742.60,24.79,0.00,0.00,False,False
2017-12-30 00:00:00,19189.63,17,2017-12-30,720.38,745.50,745.17,24.79,0.00,0.00,False,False
2017-12-30 01:00:00,20489.17,17,2017-12-30,720.38,745.50,745.17,24.79,0.00,0.00,False,False
2017-12-30 02:00:00,21788.70,17,2017-12-30,720.38,745.50,745.17,24.79,0.00,0.00,False,False
2017-12-30 03:00:00,23088.23,17,2017-12-30,720.38,745.50,745.17,24.79,0.00,0.00,False,False
2017-12-30 04:00:00,24789.63,17,2017-12-30,720.38,745.50,745.17,24.79,0.00,0.00,False,False
2017-12-30 05:00:00,27152.42,17,2017-12-30,720.38,745.50,745.17,24.79,0.00,0.00,False,False
